Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95,Description
Loc_2_2.jpg,0.27068585980913956,0.29137171961827912,0.31256041011059121,0.34143897561656883,0.3594351939970335,0.5020237330299494,1.0532258587843801,1.6124547467113981,1.9852740053294102,3.3147070811619477,Top (18.7 cm)
Loc_2_3.jpg,0.19465024915381818,0.22369079325269434,0.25644154123951479,0.29587250029929696,0.31890458667049715,0.44173678510559422,0.95060113936271884,1.536497722255457,1.9573681223013177,3.2975239412489894,Top (10.0 cm)
Loc_2_5.jpg,0.18929493491607716,0.22567266651785195,0.25715430503427139,0.28139442951853461,0.29486116534312523,0.39694859178553848,0.69419337402860581,1.0002498364419861,1.5322657892892133,1.9756124166619027,Scraped top (14.2 cm)
Loc_2_6.jpg,0.18810475844395702,0.21521540744764406,0.24774818625206854,0.27661638506705721,0.29211860816203733,0.39423030455006697,0.69618620678861054,1.0001427590384124,1.5361898705671808,1.9828957968411545,Scraped top (12.2 cm)
Loc_2_10.jpg,0.2138335842999986,0.24766716859999721,0.2706190252995026,0.30527182403906739,0.33326633798480793,0.50672645132957139,1.1566571997705684,1.7043893652765119,2.2786767359272639,3.4980478435770097,5 cm depth (13.1 cm)
Loc_2_11.jpg,0.19642264053318223,0.24065432011986349,0.26606024227455749,0.29529876028256008,0.32672707146096253,0.49966096479174615,1.1728892757753815,1.7256443847575502,2.3603780811908388,3.5358398145507568,5 cm depth (10.4 cm)
